agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-AMDP,3,84,39142.0,70.57142857142857,1265.0,7.0
R-AMDP,3,85,39636.0,70.57142857142857,1272.0,7.0
R-AMDP,3,86,40130.0,70.57142857142857,1279.0,7.0
R-AMDP,3,87,40620.0,44.54545454545455,1290.0,11.0
R-AMDP,3,88,41112.0,54.666666666666664,1299.0,9.0
R-AMDP,3,89,41606.0,70.57142857142857,1306.0,7.0
R-AMDP,3,90,42100.0,70.57142857142857,1313.0,7.0
R-AMDP,3,91,42594.0,70.57142857142857,1320.0,7.0
R-AMDP,3,92,43088.0,70.57142857142857,1327.0,7.0
R-AMDP,3,93,43580.0,54.666666666666664,1336.0,9.0
R-AMDP,3,94,44068.0,37.53846153846154,1349.0,13.0
R-AMDP,3,95,44558.0,44.54545454545455,1360.0,11.0
R-AMDP,3,96,45052.0,70.57142857142857,1367.0,7.0
R-AMDP,3,97,45546.0,70.57142857142857,1374.0,7.0
R-AMDP,3,98,46040.0,70.57142857142857,1381.0,7.0
R-AMDP,3,99,46534.0,70.57142857142857,1388.0,7.0
